Star-rating,Name,Reviewer Profile Url,Review Title,Review Content,images,profile icon,Date,Response Tags
4.0 out of 5 stars,Biswajit Das,https://www.amazon.in/gp/customer-reviews/RKEZPGNUULQ50/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, In this price it’s a good choice ??????,Nice product not so good but in this price it’s nice..,"https://m.media-amazon.com/images/I/61gPrtC6c4L.88.jpg  
",https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 2 December 2022,"

Positive: Nice

Negative: Not so good"
4.0 out of 5 stars,Dr S.,https://www.amazon.in/gp/customer-reviews/R3OB6G88GDYAEU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, But the name is missing on the chargerbox,"Since I am hard of hearing, it helps me toovercome this drawback.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 3 December 2022,"

Positive: Overcome, Help
Negative: None"
3.0 out of 5 stars,Neha,https://www.amazon.in/gp/customer-reviews/R2IOUPSJSJG6ZP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Airpod's case is loose. Not too good product,Airpod's case is loose. Not too good product,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 12 January 2023,"

Negative: Loose, Not Good"
4.0 out of 5 stars,Neel,https://www.amazon.in/gp/customer-reviews/RQ7ZT0TQ3N3SI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Best value for the price,"This is my first low budget earbuds. And i must say i am amazed by the quality of this budgeted boat airdopes. The airdopes looks nice asthetically and feels pretty good for the price.. i didn't expect it to have a led light indicator. Felt like an ""icing on the cake"" thing.
I have Samsung buds 2 but this one I bought for the rough usage of mine and for travelling purpose as i feel i may lose them. I use it for Hindi and English songs for good trebble usage and med bass.. i have not tried for high bass songs yet..",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 22 October 2022,"

Positive: Quality, Asthetically, Price, LED light indicator, Trebble, Med Bass
Negative: None"
4.0 out of 5 stars,Shrimali Bhargav Nagarbhai,https://www.amazon.in/gp/customer-reviews/R11SZF7IAJMOKA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Noise,Nice product,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 7 December 2022," but not durable

Positive: Nice

Negative: Not durable"
3.0 out of 5 stars,Jyothsnadevi,https://www.amazon.in/gp/customer-reviews/R3CJE4Y0L4B6DR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Satisfactory product,"neither too good nor too bad,just a satisfactory product.Still needs improvement in technology.",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 11 January 2023,"

Positive: satisfactory
Negative: needs improvement"
4.0 out of 5 stars,Uday Joglekar,https://www.amazon.in/gp/customer-reviews/R3JNEY5Y613EFD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Like it,Used it and liked it.,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 9 December 2022,"

Positive: liked"
4.0 out of 5 stars,Tushar Patel,https://www.amazon.in/gp/customer-reviews/R3FOGXWTUMNB90/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Value for money,Good buy at a price,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 6 December 2022,"

Positive: Good, Buy
Negative: None"
4.0 out of 5 stars,Gomathi,https://www.amazon.in/gp/customer-reviews/R31CXYPRZ4F6J8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, It's worth,It's amazing,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 7 December 2022," but the battery life is not good

Positive: Amazing
Negative: Battery Life"
4.0 out of 5 stars,Milan,https://www.amazon.in/gp/customer-reviews/R7MBMEP8FJ3FW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Overall Satisfaction according to price.,"Play Video
 Sound Quality is Good.
Noise cancellation is also good.
I like the bass quality.
Premium look.
Easy to use...","https://m.media-amazon.com/images/I/61vTJvaRLML.88.jpg  
https://m.media-amazon.com/images/I/71zRhMvMsjL.88.jpg  
","https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/1b890d9b-d060-4084-a54c-a53e7608ae25._CR0,0,374,374_SX48_.jpg",Reviewed in India ???? on 9 December 2022,"

Positive: Sound, Noise cancellation, Bass, Premium, Easy.
Negative: None."
4.0 out of 5 stars,Shubham Nikate,https://www.amazon.in/gp/customer-reviews/R3PKSUA4RPOH9C/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Average product,"Battery life of buds is very long...
Noise cancellation is not too good...
Volume and bass also not too large...
When you use this buds on bike for calling your voice is not delivere properly...",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 21 November 2022,"

Positive: Battery life
Negative: Noise cancellation, Volume, Bass, Voice delivery"
4.0 out of 5 stars,sasikumar,https://www.amazon.in/gp/customer-reviews/R2FENF7NKF2SE4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Great airpodes,Decent airpods for the money given,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 12 December 2022,"

Positive: Decent
Negative: None"
3.0 out of 5 stars,Uthkar dashrath,https://www.amazon.in/gp/customer-reviews/R16LDLOFQIB1GX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Low sound,Average,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 19 January 2023,"

Positive: Average"
4.0 out of 5 stars,Siva,https://www.amazon.in/gp/customer-reviews/RO49D0P5H0Q5J/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Appears good and sound is good...,"It looks good, sound was awesome,, but the product needs to be improved in quality basis....",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 28 November 2022,"

Positive: looks, sound
Negative: quality"
4.0 out of 5 stars,Ganesh shaw,https://www.amazon.in/gp/customer-reviews/R18DZ1BM1GJ5JG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Best in sound,Sound is literally impressive but you don't get that ENC technology as you want. But overall its a good product.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 26 November 2022,"

Positive: Impressive
Good

Negative: None"
3.0 out of 5 stars,Sajinesh pm,https://www.amazon.in/gp/customer-reviews/RY19TZ4EAGBS9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Very bad,Very poor Bluetooth connectivity,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 13 January 2023,"

Negative: Bluetooth"
4.0 out of 5 stars,Girish kumar,https://www.amazon.in/gp/customer-reviews/R28VUC54ORC19I/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Boat wireless earbuds,"Worth the money and serves the purpose well. Good battery backup and also the charger ensures 4-5 charges easily. Sound quality and bass etc are average but good for phone calls, movie watching and music in a normal effect",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 22 November 2022,"

Positive: Worth, Serves, Good, Easily, Normal
Negative: Average"
3.0 out of 5 stars,Jagadeesh Dasari,https://www.amazon.in/gp/customer-reviews/R1WY2DF8D0IYUH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Ok good not bad,Play Video,"https://m.media-amazon.com/images/I/710pOjwHN+L.88.jpg  
","https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 28 January 2023,"

Positive: Play"
4.0 out of 5 stars,Shajahan A,https://www.amazon.in/gp/customer-reviews/R3QHCQISEGG69O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Clear live sound. Very very nice,Very Good product. Nice and clear sound. Reall sound effect,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 1 December 2022,"

Positive: Good, Nice, Clear, Real 
Negative: None"
4.0 out of 5 stars,Narendra kumar shakya,https://www.amazon.in/gp/customer-reviews/R1F9GN6FGYS40M/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Best in the price,Calling and music perfect,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 4 December 2022,"

Positive: Calling, Music 
Negative: None"
3.0 out of 5 stars,Umar King,https://www.amazon.in/gp/customer-reviews/RHEZ2AP6XGQZX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, It's worth...,"BoAt airdopes 141 is awesome in sound quality and bass also good enough. With mic you can take calls but in indor only you can't do calls in a noisy area with them (outdoor). Touch sensors also work good no complaint about sensors. And the best part of this tws is battery. I don't have complaint for battery, but blutooth connectivity is very low when I use them outside, i'dont know what's wrong with them they don't want to play together when I am outside, it's look like they figth with each other to play ??.
All ok nice product you can go for it ??....",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 10 November 2022,"

Positive: Sound quality, Bass, Mic, Touch sensors, Battery
Negative: Bluetooth connectivity, Outdoor"
4.0 out of 5 stars,RAVIKUMAR,https://www.amazon.in/gp/customer-reviews/R3VMAEN287EBFO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Nice product but nosie not comfortable,I like base and sound quality but nosie is there on calling time,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 29 November 2022,"

Positive: Base, Sound Quality
Negative: Noise"
4.0 out of 5 stars,Santhosh yadav,https://www.amazon.in/gp/customer-reviews/R336TWP3I7MJ78/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Awesome,These are awesome dude.Battery is very nice,"https://m.media-amazon.com/images/I/61RINpsdacL.88.jpg  
",https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 2 December 2022,"

Positive: Awesome, Nice 
Negative: None"
3.0 out of 5 stars,maryam,https://www.amazon.in/gp/customer-reviews/R2066FTK0W1F9S/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Its okay-ish,"sometimes doesn't turn on. sometime it stays comnected to my phone even after i put the earbuds in the box. and sometimes doesn't work properly, music get interrupted.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 3 January 2023,"

Positive: Connected

Negative: Doesn't turn on, Doesn't work properly, Music interrupted"
4.0 out of 5 stars,Vishal prakash Khamkar,https://www.amazon.in/gp/customer-reviews/R3N1JJBAN8Y35/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Not working well from last 4 daysv,"Not working good
Not working well from last 4 days also charging bhi ho nahi raha hai aur jaldi utar raha hai aavaj bhi nahi clear se aa raha hai 1 mahina bhi nahi hua fir bhi ye problem pls help me want a replacement ????",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 14 November 2022,"

Negative: Not working, charging, jaldi utar, aavaj, problem, replacement"
3.0 out of 5 stars,pari,https://www.amazon.in/gp/customer-reviews/R9WMFCRYWIJBY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Mediocre,It falls from ears after every 5 min i changed buds to my ear size still it not good ......took.time.to sync with ph automatically in between call it gets disconnected,"https://m.media-amazon.com/images/I/61zntpbtxjL.88.jpg  
","https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 28 December 2022,"

Positive: Sync 
Negative: Falls, Disconnected"
3.0 out of 5 stars,Prabhat Mandal,https://www.amazon.in/gp/customer-reviews/R1Y6LHWKWNXMJI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Not a Satisfactory Product,"Call quality is not good, pairing doesn't offs and the buds are on 24×7 which drains battery, quality is average not so satisfied with the product","https://m.media-amazon.com/images/I/51MVApujGeL.88.jpg  
https://m.media-amazon.com/images/I/51RsXlj5eaL.88.jpg  
https://m.media-amazon.com/images/I/61Vs+Ab4GaL.88.jpg  
https://m.media-amazon.com/images/I/61jW5XihWlL.88.jpg  
","https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/7ef42feb-270b-4d36-94ff-55ffcb3206d3._CR0,0,449,449_SX48_.jpg",Reviewed in India ???? on 28 December 2022,"

Positive: Quality

Negative: Call quality, Pairing, Battery"
3.0 out of 5 stars,Sanjay raj,https://www.amazon.in/gp/customer-reviews/R1MEJUMPNEQFEP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, battery backup is low,battry backup is not enough for me,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 12 January 2023,"

Positive: None

Negative: Battry Backup"
3.0 out of 5 stars,girish vs,https://www.amazon.in/gp/customer-reviews/R1CLNBIOIEX2PD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Poor product.,Returned the item because of poor quality.,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 14 January 2023,"

Negative: Quality"
4.0 out of 5 stars,Leo Jesudass,https://www.amazon.in/gp/customer-reviews/R1WEPD07EGVLMJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Worth for the amount,I would say it’s worth for the price offered. But still sound quality is the biggest concern here. This needs to be improved a lot. Otherwise this is an awesome product to go,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 21 November 2022," for

Positive: Worth, Awesome
Negative: Sound Quality"
4.0 out of 5 stars,Dushyant Gurav,https://www.amazon.in/gp/customer-reviews/R3CL9HNYZFVAZI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Best buy for below ?1200/-,"So firstly i bought this for ?1200 itself, I guess it was a lil new back then,
So starting with Sound quality i would rate them as:-
Loudness:- 7/10 (I find myself thinking that if they would have been a lil louder they would be the best under 1500 Category)
Music Quality:- 8.5/10 (One of the best out there)
Bass:- 8.5/10 (Could be better as it is boAt)
Call Quality:- 7.5/10 (People can hear me clear, Basically mic is good but the loudness when other person is talking could be better)

At the end I would highlight one con & one pro of this Airdopes 141

PRO:- BEST BUILD QUALITY (Because of the plastic build of the airdopes, the build quality will impress on a number of times, The airdopes box had fallen from above 5ft and still it survived with minor scratches, both the airdopes fell out of the charging case but didn't break or stopped working, So yes build wise you can go with it)

CON:- THE CHARGING CASE LOOKS CHEAP (As i had pointed out above that the charging case is a pro too and con too, basically the charging case is made out soft plastic which does easily get scratched out and if it would have been a rubberised material it would have felt better and also one thing to point out at last, i would have liked if it would have had Charging indicator in Digits and not in those LED lights)

Overall, it's a good Choice, You can go for it!",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 31 July 2022,"

Positive: Loudness, Music Quality, Bass, Call Quality, Build Quality
Negative: Charging Case"
4.0 out of 5 stars,Souvik B.,https://www.amazon.in/gp/customer-reviews/R2KBS9UJGFPJN0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Base and sound is very good and clear. Noice cancellation is not up to the mark.,"Base and sound is very good and clear. However, out door noice cancellation during call is worst.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 26 November 2022,"

Positive: Base, Sound
Negative: Out door noice cancellation"
3.0 out of 5 stars,SRK,https://www.amazon.in/gp/customer-reviews/R2XB96XUMMMZGI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, My one,One of the buds in the pair continuously disconnecting frequently it's very irritating so I am not suggesting this product,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 7 January 2023,"

Negative: Disconnecting, Irritating"
